"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202407","2호선","방배","19","1","2690","3213","9549","12726","23953","28704","32939","72313","25513","45654","18664","22792","18888","19092","22212","20977","22929","21362","23859","20917","26411","21216","31118","22144","43869","30417","61840","37122","27164","25651","20331","17142","19848","16225","14747","17593","5902","8975","1235","2707","0","1","0","0","0","0","20240803"
"202407","2호선","봉천","53","3","16713","1482","31527","7821","91157","14044","129057","30554","78134","23496","42883","20732","34529","22455","37681","25996","35244","27170","31454","29376","31585","37984","32982","43697","33045","60768","34804","97644","21486","77120","17991","47064","15415","44861","11413","41846","4673","25060","991","7927","3","510","0","0","0","0","20240803"
"202407","2호선","사당","83","1","13696","4228","33575","32903","89947","48198","113092","73192","81267","49863","51892","43408","46596","54859","52951","53890","54571","53465","58455","53998","60849","63441","65598","85001","85446","131378","104404","187690","67675","120236","62849","73442","70936","67701","67476","66068","36637","38679","6486","11543","1","608","0","0","0","0","20240803"
"202407","2호선","삼성(무역센터)","211","5","4863","6248","7093","49382","16259","161460","21095","373919","22485","272619","24897","135469","39382","94735","51612","87324","66581","92809","85832","77737","113338","68106","147121","63939","260804","65438","335875","64334","167270","35753","131482","20251","110676","16142","67400","13024","17890","6728","2489","3707","1","1187","0","0","0","0","20240803"
"202407","2호선","상왕십리","40","4","6365","926","14866","6178","46189","13203","70737","32554","38865","19837","23692","14595","20426","13931","21980","16226","20721","17638","19247","18408","20497","21606","22197","25843","26883","39174","28237","60900","19025","38852","12267","24960","10962","23618","7203","22380","3088","13227","546","4596","0","3","0","0","0","0","20240803"
"202407","2호선","서울대입구(관악구청)","5633","28","29740","2692","46836","15428","137880","29233","185147","72537","122161","61885","69907","50003","59391","46587","67048","49585","70597","54291","61078","58344","64636","65797","72537","77556","83095","109726","93464","186565","54163","140725","48267","87963","47748","84856","40998","85302","21816","48660","4074","18640","0","3736","0","0","0","0","20240803"
"202407","2호선","서초","2","0","2087","5144","9667","24426","20636","59108","31889","125175","29521","94460","22436","43402","29693","33733","26780","25987","33513","27369","33685","25166","42214","21420","49045","23424","79666","25899","104415","29428","46776","19792","32261","12852","30166","12482","18570","12047","6230","6344","953","1604","0","3","0","0","0","0","20240803"
"202407","2호선","선릉","143","3","4874","6608","12407","49358","23891","138261","37258","316349","36577","236526","40402","113015","51663","71404","63052","67961","74341","73979","81455","59945","105201","53008","138505","52730","230688","61490","322697","65248","160090","40440","102704","25852","95030","22857","81779","19961","27511","11619","4787","4671","1","115","0","0","0","0","20240803"
"202407","2호선","성수","86","2","5993","4353","9094","35753","23492","80902","31432","281387","24821","168757","22932","90314","26664","78717","36743","81073","47883","82984","59216","81328","74138","77946","94288","75730","160373","78189","278654","81896","133488","47989","103528","24411","83765","18684","55679","15706","22965","11609","3504","6157","0","1060","0","0","0","0","20240803"
"202407","2호선","시청","57","0","1014","2153","2491","21492","5250","81766","8933","245531","13864","100342","20175","33141","27417","29291","26570","29408","31061","30170","37371","26263","45119","23782","55614","21571","119867","24721","188597","24511","65312","13262","50035","9027","43295","8504","26469","7779","9969","4649","1461","1332","3","67","0","0","0","0","20240803"
"202407","2호선","신답","13","0","1409","116","2274","853","6581","945","12159","1814","4697","1162","2693","1054","1950","1234","2033","1424","2051","1480","1822","1839","1823","2743","2126","3573","2349","5068","2069","10565","1119","6767","699","3694","503","3792","414","3142","189","2055","51","576","0","1","0","0","0","0","20240803"
"202407","2호선","신당","33","3","6699","1278","12184","7911","32111","16582","54133","32119","30068","22964","20574","19430","19208","21150","22336","22249","22798","22330","22716","22787","23461","25190","26498","30607","31117","41470","34909","60597","23627","37878","18709","23814","17553","21148","15733","19742","7973","11639","1489","4159","1","7","0","0","0","0","20240803"
"202407","2호선","신대방","327","12","25844","2097","36916","9450","95042","15283","139137","26690","85186","18910","45246","18928","35723","19624","35427","22929","33646","26781","29870","30104","29526","39658","32578","46445","34572","63022","33570","99337","21640","81092","17182","56857","13094","59387","10319","55642","4957","30612","979","9779","9","80","0","0","0","0","20240803"
"202407","2호선","신도림","4054","8","38973","5101","57575","21019","146491","47502","157139","119531","91769","76469","61285","62481","60082","65367","68317","65471","70289","70779","73879","66441","77553","75520","87169","90582","110914","124315","134559","192521","76292","127773","69696","74900","63154","71050","58871","68116","23850","47320","2875","20235","19","2849","0","0","0","0","20240803"
"202407","2호선","신림","214","22","38580","4045","73289","17531","196109","29172","282930","47620","168856","44523","92097","42001","74277","45456","78979","51085","74913","58411","68613","63665","67722","79871","74256","98119","78170","137052","81344","236271","55412","193771","46540","123525","44717","121581","37708","111850","21691","69596","4784","22900","5","327","0","0","0","0","20240803"
"202407","2호선","신설동","56","1","1242","330","1535","2133","5671","5135","9056","13688","5614","9256","4749","7818","6026","6853","7370","6972","7667","7275","7599","5988","8476","5446","9139","5157","11395","5813","12996","7850","4717","5662","3218","3818","2640","3323","1826","3279","721","2215","127","800","0","156","0","0","0","0","20240803"
"202407","2호선","신정네거리","81","4","9307","962","19083","2835","52359","4851","47028","12310","25294","8945","17048","7659","15002","9364","16037","10603","14691","12265","12533","13060","11833","16611","13091","22365","13173","32034","11870","52533","7531","36894","5748","20712","4546","17952","3608","16646","1670","10311","405","3070","2","143","0","0","0","0","20240803"
"202407","2호선","신촌","48","5","6986","3093","15327","17122","39441","38868","57879","87845","41392","100082","39779","67047","48775","63174","62118","66241","65525","79272","65640","64359","77144","62324","88522","68438","105016","87124","100596","118171","70164","77533","71988","47593","76442","43176","72127","39527","31960","25503","5788","6901","1","83","0","0","0","0","20240803"
"202407","2호선","아현","30","1","5256","1047","12038","4501","33383","11870","45872","22970","26441","13561","18265","10476","17199","10581","18713","12050","17227","14298","15641","14631","17437","16728","21279","19180","20913","26809","21381","36975","12818","26421","10177","17460","7578","17522","5150","16061","2254","8890","384","2842","1","22","0","0","0","0","20240803"
"202407","2호선","양천구청","34","3","5247","975","13114","2471","34196","5089","31573","10617","17370","5808","11655","4744","10285","5583","11430","7651","9757","8420","7902","8532","7933","10896","8951","13605","9394","20316","9605","32052","4441","25818","3146","14970","2741","13419","2542","11122","948","8144","196","2487","0","25","0","0","0","0","20240803"
"202407","2호선","역삼","45","4","3831","7621","9086","48840","16884","180733","27623","417350","25592","338453","26416","130006","36434","68265","43737","61930","51329","68736","60692","52651","83927","46993","112820","44598","256208","54821","316517","61499","165289","38237","92943","23785","85593","20733","57317","18192","21498","10600","3741","3156","1","53","0","0","0","0","20240803"
"202407","2호선","영등포구청","38","3","5654","3292","14409","17494","43639","41847","54059","133279","32350","55809","23687","28240","24562","25367","27477","27046","28478","28643","30049","25582","32639","27400","40237","31200","60934","41195","109686","63218","38460","40722","29571","24160","27779","21818","20431","19554","9240","12781","1723","4471","2","101","0","0","0","0","20240803"
"202407","2호선","왕십리(성동구청)","709","2","6359","878","10222","9082","27081","14806","47392","29131","29847","21820","19261","15417","18673","17079","22424","18689","22669","20188","22721","20499","25811","22547","31769","26772","35403","37910","36393","59891","22860","35060","21828","21972","25090","19870","24134","20152","13417","12051","2576","4758","0","7","0","0","0","0","20240803"
"202407","2호선","용답","7","0","2567","362","3733","1416","9001","1987","15280","3325","7888","3029","5538","2322","4518","2434","4462","2892","4537","3234","4093","3544","3982","4450","4771","5701","5060","6876","4077","12210","2563","8114","1887","5583","1449","6374","1038","6055","489","3419","139","1272","0","5","0","0","0","0","20240803"
"202407","2호선","용두(동대문구청)","80","2","1098","140","1875","1056","6294","2899","9917","6025","5381","3898","3818","3594","4058","3942","4305","3500","4415","4198","4434","4219","4583","4957","5226","4996","5634","5807","6039","9355","2844","6292","1912","3505","1928","3475","970","2628","353","1606","55","507","0","4","0","0","0","0","20240803"
"202407","2호선","을지로3가","19","0","1270","2274","2779","24271","6998","80301","13949","195891","17400","77565","21764","33693","26402","28948","27186","27263","31231","30294","33611","26354","38733","25932","49344","31025","102551","36678","156147","43364","60777","25917","45530","16465","47075","15065","40445","13271","21895","7882","4024","2084","0","83","0","0","0","0","20240803"
"202407","2호선","을지로4가","9","0","990","1336","2266","16774","6171","40435","12542","82654","13579","40831","16663","24753","20558","23787","20504","21794","21971","20904","23984","19240","27605","17705","34865","17617","66827","18833","71720","20125","30396","13582","18612","10094","15636","10340","10542","9647","5095","6060","989","1822","0","25","0","0","0","0","20240803"
"202407","2호선","을지로입구","76","2","2638","2891","4522","32145","11551","146000","18338","374916","26247","177040","33988","91825","44944","73927","49934","65502","60445","68109","69118","60065","81357","57765","99752","60541","190952","71322","307138","72893","136238","45536","130470","31909","88129","26779","71403","20995","29741","11517","4117","4341","1","930","0","0","0","0","20240803"
